1536,1024,1
534,154,1
1326,133,1
1347,1231,1
3176,956,1
1900,220,1
2766,1211,1
1961,884,1
227,252,1
604,929,1
5465,84,1
2753,325,1
5772,259,1
2380,630,1
5230,1259,1
5096,573,1
4086,376,1
627,1274,1
3835,695,1
2945,1047,1
832,1247,1
3955,879,1
3742,906,1
5447,433,1
1835,154,1
3875,347,1
4628,148,1
221,259,1
769,984,1
5549,1215,1
2444,1163,1
2288,700,1
2506,938,1
1455,1270,1
1960,945,1
4111,182,1
2787,154,1
3701,223,1
4874,1166,1
1626,1167,1
4356,1319,1
1184,1261,1
4073,998,1
5725,32,1
3868,1257,1
3515,1256,1
4774,1302,1
315,1116,1
379,927,1
2044,312,1
3032,1293,1
5764,446,1
5179,1163,1
4378,390,1
2715,1107,1
2210,1251,1
5801,367,1
5608,788,1
2955,259,1
3864,893,1
1004,471,1
4816,906,1
139,1024,1
3029,650,1
3346,540,1
3338,867,1
5658,594,1
4494,986,1
3682,35,1
184,360,1
2640,331,1
176,83,1
831,1024,1
4184,148,1
903,325,1
4987,565,1
252,936,1
5723,932,1
817,319,1
3740,1272,1
5652,913,1
704,986,1
4766,1317,1
673,1243,1
859,1259,1
428,1243,1
5206,1220,1
580,229,1
5096,872,1
3176,573,1
2731,929,1
5433,213,1
1293,930,1
626,154,1
3594,411,1
2019,780,1
4948,1258,1
3809,346,1
1128,1022,1
4927,779,1
4494,416,1
2510,523,1
2751,416,1
3822,245,1
4462,462,1
5568,119,1
3860,1281,1
5851,404,1
5709,998,1
314,633,1
5377,732,1
5333,1163,1
4857,1050,1
1260,349,1
4702,472,1
1854,52,1
2473,33,1
5767,1215,1
4856,573,1
4884,417,1
5475,224,1
4450,1175,1
5241,376,1
1491,156,1
4292,35,1
123,336,1
3729,308,1
3725,859,1
4466,455,1
4270,1180,1
3813,824,1
2239,595,1
1590,503,1
2828,976,1
137,241,1
2666,140,1
4367,1075,1
4713,336,1
4408,1087,1
5796,1105,1
2376,824,1
3889,259,1
709,1211,1
163,360,1
3771,485,1
5764,867,1
2898,595,1
3051,1002,1
3718,1257,1
2981,294,1
1244,245,1
338,1045,1
1689,633,1
4599,1281,1
5655,356,1
1518,351,1
104,336,1
2248,1098,1
4664,725,1
3373,1149,1
721,294,1
5722,567,1
2989,1261,1
4599,1095,1
4932,339,1
4693,1293,1
438,1111,1
3149,427,1
5596,141,1
1757,933,1
5358,13,1
2597,987,1
2554,328,1
4687,1216,1
4243,950,1
1692,245,1
3265,1215,1
2900,49,1
2104,1047,1
4004,573,1
5866,903,1
5629,1302,1
4409,135,1
1122,336,1
4685,340,1
3743,471,1
5735,911,1
5787,1261,1
2005,1219,1
4889,535,1
5158,123,1
1128,297,1
2808,319,1
550,135,1
2803,358,1
5712,837,1
4155,966,1
2719,1028,1
346,617,1
5266,1247,1
4980,198,1
3503,1038,1
5362,332,1
4540,344,1
4486,471,1
3884,918,1
4805,1090,1
3795,1112,1
5847,432,1
555,959,1
3322,413,1
5052,859,1
2054,343,1
5660,75,1
5543,799,1
4309,361,1
3785,1230,1
3186,1198,1
3070,524,1
1810,338,1
4463,774,1
832,580,1
428,1257,1
679,847,1
516,1127,1
5068,245,1
3261,1256,1
175,927,1
1189,124,1
267,376,1
4211,473,1
1867,336,1
3809,1328,1
2348,774,1
3473,340,1
4450,1163,1
3131,633,1
3108,457,1
716,608,1
4879,32,1
4496,1200,1
4293,936,1
1008,1130,1
4441,1137,1
1284,31,1
3541,971,1
4731,563,1
4077,653,1
4440,906,1
1933,1175,1
1096,567,1
2044,381,1
5188,53,1
2582,633,1
922,834,1
2692,189,1
1972,75,1
3878,350,1
4908,781,1
3097,883,1
1118,382,1
389,426,1
5101,1200,1
1153,1138,1
2770,61,1
4294,1200,1
1071,540,1
1609,1039,1
1962,259,1
5567,510,1
1184,626,1
2608,867,1
1603,357,1
4763,1247,1
2495,595,1
2854,1265,1
911,954,1
3472,93,1
1767,1277,1
5774,1105,1
4618,429,1
4020,1250,1
3138,125,1
4264,540,1
753,540,1
2297,1317,1
3722,1235,1
4491,1166,1
1353,929,1
3590,634,1
641,497,1
3838,991,1
3317,950,1
3383,1038,1
2549,985,1
2522,846,1
4349,339,1
3099,760,1
5413,27,1
360,66,1
3716,1220,1
700,49,1
3609,97,1
2384,862,1
566,66,1
3906,492,1
11,416,1
3222,1258,1
2140,1247,1
2651,32,1
2560,930,1
1280,109,1
5013,10,1
3263,489,1
4406,207,1
558,515,1
4864,23,1
4239,698,1
2542,346,1
4366,956,1
3231,595,1
3165,585,1
1509,1247,1
1949,299,1
2098,662,1
5154,325,1
502,431,1
1963,1257,1
163,393,1
289,489,1
1119,717,1
3241,626,1
5005,1024,1
3879,369,1
2739,136,1
2450,1148,1
4531,1163,1
2348,727,1
4820,439,1
243,13,1
714,259,1
5102,811,1
770,1256,1
2256,611,1
5157,439,1
4988,439,1
5596,340,1
4673,770,1
2555,32,1
5420,457,1
3212,424,1
2243,884,1
5165,427,1
4873,376,1
2312,626,1
2760,1187,1
4430,1200,1
5203,1070,1
2700,238,1
616,1039,1
1317,865,1
5074,767,1
2694,486,1
812,1187,1
4450,1024,1
2195,357,1
5246,531,1
5345,1216,1
4831,1261,1
3930,346,1
5345,340,1
4705,135,1
3703,396,1
1538,921,1
5278,1276,1
4313,540,1
3976,381,1
2005,1087,1
3999,666,1
4002,492,1
1786,93,1
5203,883,1
5701,932,1
2500,893,1
37,420,1
2137,745,1
4506,748,1
3574,1256,1
2038,1149,1
4413,1259,1
3287,362,1
968,14,1
3857,945,1
245,884,1
4848,441,1
1369,336,1
3611,1270,1
3394,1271,1
5020,135,1
1415,315,1
4194,1004,1
5299,884,1
4101,585,1
4234,389,1
3531,1259,1
790,411,1
1064,607,1
1946,600,1
5137,884,1
5586,867,1
1750,895,1
2936,154,1
5756,361,1
3817,154,1
606,1258,1
2385,128,1
3757,1258,1
5041,1176,1
4979,967,1
3693,540,1
4222,505,1
4640,573,1
2739,927,1
4543,509,1
3379,680,1
908,31,1
2282,1027,1
3533,603,1
1323,927,1
5710,872,1
3370,1312,1
3050,1041,1
1342,478,1
3434,27,1
5197,16,1
598,1301,1
1749,977,1
2102,346,1
3449,704,1
3798,1042,1
765,1180,1
4243,964,1
648,638,1
3058,1141,1
3173,349,1
2319,241,1
1247,913,1
1852,840,1
1629,937,1
107,27,1
4574,492,1
2227,987,1
1158,319,1
4777,1042,1
1597,416,1
4419,1041,1
1875,471,1
1743,245,1
4067,97,1
1984,439,1
3590,55,1
3678,653,1
2489,114,1
5862,434,1
4289,1256,1
643,977,1
86,520,1
4917,376,1
2829,1256,1
1231,1265,1
2469,1038,1
2121,626,1
738,540,1
1911,1175,1
3696,457,1
2331,328,1
2527,687,1
1792,1210,1
1229,294,1
5836,664,1
4417,1029,1
4573,369,1
5262,566,1
3813,449,1
5165,1157,1
4696,1185,1
5451,68,1
4003,127,1
5040,1190,1
2439,1258,1
5078,585,1
2674,761,1
741,231,1
4254,193,1
4177,1041,1
5576,249,1
2320,520,1
1369,259,1
2840,76,1
655,36,1
1790,357,1
2695,693,1
4727,424,1
4989,1136,1
2828,583,1
0,804,1
200,31,1
1293,580,1
2371,979,1
3773,811,1
3106,929,1
2588,499,1
1653,510,1
5687,646,1
2372,49,1
303,649,1
4961,859,1
4578,498,1
4713,632,1
1850,806,1
4055,1293,1
170,1257,1
3895,510,1
5329,1190,1
2822,346,1
2982,23,1
3059,1278,1
4892,239,1
5856,1259,1
1983,367,1
4845,936,1
2775,576,1
4017,906,1
5340,1163,1
1264,1040,1
3700,1135,1
2214,985,1
311,1261,1
5548,421,1
1688,1088,1
5764,303,1
4561,340,1
5614,1257,1
1987,1150,1
4864,727,1
104,1257,1
4262,141,1
4654,632,1
3341,339,1
389,463,1
1280,106,1
907,1258,1
1078,1282,1
4256,1109,1
2243,637,1
2766,1175,1
5202,1038,1
2672,1135,1
2219,1046,1
316,135,1
4111,946,1
5376,872,1
1825,19,1
4342,632,1
5828,1166,1
2149,417,1
1954,1180,1
1486,291,1
5833,503,1
2620,867,1
2188,1150,1
210,953,1
3227,832,1
1389,1304,1
3886,340,1
3372,824,1
2998,499,1
4420,97,1
3299,902,1
3005,1315,1
4735,1087,1
3828,767,1
3875,490,1
3662,1175,1
3298,417,1
4267,563,1
1630,633,1
259,369,1
1128,1043,1
1706,498,1
2832,495,1
1420,319,1
1377,1024,1
3817,421,1
5239,600,1
3761,1029,1
5684,1319,1
5393,1168,1
2126,1247,1
3046,984,1
442,369,1
4854,32,1
3424,417,1
4125,906,1
1172,328,1
5005,135,1
4917,94,1
2082,104,1
948,421,1
2512,1286,1
3201,1010,1
5595,1129,1
170,1024,1
5301,770,1
5793,1200,1
2568,1075,1
4195,906,1
4896,154,1
1168,906,1
379,906,1
2247,1258,1
5794,1002,1
4020,1141,1
1673,49,1
2856,1261,1
1301,867,1
3108,781,1
3074,1017,1
3642,984,1
2685,948,1
5298,1256,1
3037,824,1
4980,1002,1
5235,632,1
4391,270,1
168,573,1
4493,53,1
3998,632,1
2044,1313,1
600,476,1
2147,1256,1
4051,376,1
816,127,1
3475,75,1
1821,470,1
3729,540,1
5150,936,1
697,695,1
4815,879,1
3917,35,1
4227,411,1
1366,700,1
3350,1175,1
5782,946,1
5366,571,1
2668,906,1
5684,510,1
3817,417,1
1147,1140,1
4743,834,1
4874,591,1
4620,503,1
1218,64,1
715,710,1
585,567,1
3507,319,1
664,1185,1
651,1206,1
5043,1225,1
2867,206,1
3629,1075,1
5155,600,1
5236,185,1
1248,1115,1
153,411,1
654,145,1
2964,617,1
3207,352,1
4315,366,1
453,1194,1
1991,1314,1
3251,1046,1
5457,1034,1
2023,509,1
2152,336,1
569,695,1
2001,462,1
1340,357,1
4886,1038,1
3402,646,1
4250,27,1
10,156,1
2293,336,1
3938,595,1
3596,742,1
2569,295,1
611,420,1
800,750,1
5408,524,1
14,1327,1
4147,246,1
2675,301,1
2388,1259,1
4115,416,1
2397,336,1
2417,1029,1
2213,633,1
2006,1077,1
4160,891,1
1443,52,1
5588,65,1
1863,806,1
5125,865,1
3108,518,1
270,256,1
4958,1042,1
3716,948,1
869,1098,1
3457,977,1
4238,1110,1
3016,175,1
4714,376,1
86,1146,1
2121,254,1
5427,411,1
726,882,1
4429,1024,1
852,518,1
4610,510,1
3346,1024,1
4257,396,1
431,1058,1
751,1115,1
4630,1137,1
2569,661,1
4928,1258,1
1579,494,1
242,683,1
737,357,1
3712,1261,1
3079,245,1
3277,231,1
2954,811,1
1842,274,1
1201,1243,1
4464,893,1
3241,1285,1
1432,638,1
5738,1080,1
2520,948,1
1407,340,1
3338,1220,1
3375,567,1
1531,1029,1
5599,654,1
3384,881,1
1280,520,1
2352,329,1
877,946,1
3102,433,1
5073,1257,1
2495,1261,1
2202,1038,1
4782,413,1
2137,340,1
4465,1092,1
124,1046,1
1332,413,1
1240,1256,1
1022,920,1
1671,154,1
1988,130,1
5271,431,1
2651,540,1
1374,1047,1
3281,471,1
5451,913,1
2779,934,1
3693,937,1
1734,194,1
1765,847,1
1082,183,1
193,937,1
866,927,1
2974,540,1
0,1310,1
1988,736,1
1916,171,1
4323,519,1
2632,1123,1
357,409,1
3778,543,1
4115,1127,1
5844,540,1
4398,128,1
5364,979,1
2439,429,1
3454,855,1
229,287,1
241,259,1
3777,1261,1
557,1176,1
5702,462,1
26,233,1
3407,881,1
3948,867,1
2947,114,1
3588,249,1
2550,376,1
3724,977,1
687,893,1
4298,879,1
1719,294,1
2378,829,1
5650,1072,1
1793,248,1
4328,991,1
686,1060,1
2196,1038,1
4899,1095,1
3919,1029,1
3768,362,1
4323,865,1
4796,683,1
5573,416,1
2345,340,1
2064,499,1
4532,270,1
510,600,1
1148,1024,1
3348,1278,1
2707,859,1
2281,510,1
3815,1193,1
4596,1200,1
2970,338,1
1009,755,1
5723,1017,1
602,1096,1
3037,417,1
1416,1247,1
661,1258,1
4921,1038,1
4706,390,1
5026,600,1
5639,895,1
4794,134,1
4749,654,1
4958,698,1
5330,683,1
688,1258,1
2281,1265,1
2441,633,1
5613,594,1
3862,382,1
4231,1005,1
548,229,1
3128,1278,1
5440,742,1
1203,444,1
4850,1075,1
1669,1180,1
2010,1173,1
5171,325,1
768,987,1
5555,154,1
3743,1198,1
2473,893,1
2967,626,1
4307,1272,1
3522,495,1
1508,1196,1
1991,721,1
5215,1180,1
5722,503,1
2395,1047,1
1310,787,1
3794,1167,1
2965,645,1
3770,340,1
149,1261,1
4064,573,1
3379,1180,1
2662,893,1
1865,1098,1
5072,1047,1
5233,1039,1
1752,897,1
1909,1046,1
2990,1187,1
2475,987,1
2944,1220,1
1381,673,1
4854,137,1
4024,907,1
4609,343,1
454,690,1
3236,259,1
3665,376,1
2057,1180,1
4837,665,1
5712,986,1
5660,1033,1
4418,1219,1
3964,369,1
5207,349,1
2463,356,1
4565,223,1
4359,977,1
3593,626,1
2235,617,1
1240,51,1
2766,518,1
1811,640,1
4514,554,1
3851,91,1
2458,78,1
1775,1115,1
1873,215,1
464,1046,1
124,344,1
198,663,1
4552,519,1
3831,907,1
1785,907,1
3335,837,1
4886,1017,1
3264,1019,1
1362,254,1
4749,1109,1
169,328,1
913,1072,1
2620,76,1
1625,432,1
1798,1253,1
4588,1105,1
4217,1278,1
2695,1291,1
3480,288,1
5528,1198,1
605,1084,1
2106,776,1
4246,245,1
2483,921,1
5183,1016,1
1064,714,1
4491,1318,1
2214,936,1
1858,637,1
3791,125,1
2436,1306,1
5330,881,1
1619,959,1
2913,107,1
3422,140,1
3435,1112,1
138,1085,1
2654,138,1
1807,742,1
4914,364,1
3390,563,1
5468,826,1
5423,340,1
4051,573,1
5237,471,1
5068,958,1
580,1088,1
3874,635,1
1417,236,1
4812,1268,1
4749,1017,1
2946,107,1
1823,135,1
3303,1019,1
5108,488,1
2142,471,1
4193,1312,1
4564,1163,1
2340,1235,1
4896,1257,1
675,97,1
3116,303,1
4402,439,1
91,1247,1
3591,497,1
5433,1271,1
1351,927,1
3819,434,1
1764,1024,1
1751,154,1
235,1024,1
1421,670,1
3328,1311,1
2807,1259,1
5549,245,1
5465,534,1
5550,480,1
3643,53,1
3766,895,1
1764,489,1
1817,376,1
5030,567,1
1131,893,1
1924,357,1
3733,1248,1
1342,154,1
1183,989,1
5389,338,1
1191,361,1
444,585,1
5638,156,1
1588,1096,1
985,1210,1
611,1314,1
5761,64,1
5784,1075,1
1409,475,1
507,74,1
4782,416,1
744,567,1
851,704,1
2134,1247,1
5480,1051,1
3015,1106,1
5841,1111,1
3071,252,1
1776,1261,1
3856,1227,1
2667,382,1
5810,1024,1
2348,161,1
4780,340,1
3348,1250,1
4350,920,1
149,439,1
2471,1257,1
3782,1198,1
1438,560,1
456,1024,1
4783,61,1
2595,259,1
1454,117,1
4984,362,1
508,1026,1
2164,1195,1
2062,498,1
3930,540,1
3928,462,1
5245,1042,1
3352,97,1
5417,520,1
3108,1220,1
2102,690,1
1747,382,1
2985,498,1
2349,626,1
635,239,1
3655,1146,1
2880,1333,1
3529,1087,1
4904,1121,1
572,357,1
1467,649,1
4674,1278,1
2852,540,1
2338,813,1
4674,1175,1
1456,509,1
3369,147,1
2853,982,1
2007,407,1
229,328,1
3838,1,1
4495,1223,1
415,354,1
145,884,1
2792,1258,1
611,913,1
1315,417,1
1248,884,1
2606,1295,1
5170,865,1
440,966,1
3149,1179,1
101,459,1
4276,580,1
1009,1145,1
3734,52,1
1789,6,1
2656,937,1
614,1058,1
1852,1150,1
481,883,1
57,1098,1
1037,540,1
2371,540,1
3570,1019,1
1088,424,1
564,753,1
1294,1130,1
3351,241,1
298,573,1
571,55,1
5512,503,1
4551,257,1
973,1229,1
818,97,1
3072,585,1
3183,1046,1
4896,1284,1
3204,799,1
3335,652,1
364,329,1
5725,128,1
5160,633,1
5571,329,1
218,813,1
4312,429,1
2371,1038,1
596,348,1
292,1251,1
3461,441,1
5647,704,1
4245,421,1
1381,733,1
2098,1109,1
3698,333,1
5820,820,1
1275,580,1
3225,469,1
1037,1098,1
5035,814,1
3992,1256,1
1005,859,1
397,422,1
3108,948,1
4185,325,1
737,883,1
1675,154,1
2560,1042,1
2724,347,1
5695,1184,1
2836,1220,1
3611,284,1
1407,1124,1
4147,632,1
1936,867,1
4991,394,1
3406,943,1
824,934,1
3405,328,1
2503,1038,1
2867,566,1
1172,154,1
3713,1302,1
708,1150,1
124,1129,1
1215,1256,1
3239,1200,1
4292,1021,1
941,937,1
969,847,1
2225,1251,1
1559,1018,1
4190,1042,1
4874,510,1
4312,1336,1
5689,88,1
5224,259,1
2694,1284,1
974,560,1
3192,328,1
1955,585,1
4870,985,1
5829,779,1
4347,725,1
149,633,1
500,895,1
4388,976,1
3066,837,1
1978,1239,1
426,1291,1
5554,893,1
3955,1080,1
51,252,1
4666,936,1
5373,97,1
4886,227,1
37,1195,1
1671,347,1
519,740,1
1972,1108,1
4513,161,1
3596,488,1
5399,52,1
5042,27,1
1694,1291,1
1342,1177,1
333,610,1
3209,881,1
3751,906,1
2293,183,1
1530,1216,1
4703,245,1
3738,483,1
1452,906,1
1980,633,1
1703,100,1
5640,75,1
5342,572,1
313,1046,1
2467,864,1
1480,289,1
1943,390,1
4243,1257,1
3954,1225,1
5525,1247,1
5772,632,1
4150,633,1
3541,1314,1
2591,357,1
4332,595,1
2394,346,1
355,1259,1
994,231,1
2521,1042,1
4588,663,1
5003,376,1
1528,1268,1
4709,1038,1
4230,872,1
3958,872,1
3898,881,1
682,1258,1
157,573,1
891,585,1
5308,98,1
4995,633,1
3335,236,1
5838,1268,1
4793,1221,1
1660,626,1
5212,360,1
222,1180,1
5611,627,1
1537,377,1
3721,134,1
1991,281,1
2267,913,1
5335,328,1
4223,1163,1
5608,1259,1
5565,976,1
2793,645,1
5840,152,1
4831,322,1
5814,1235,1
5225,937,1
1940,870,1
4193,885,1
4581,117,1
3438,906,1
1087,604,1
4075,343,1
2239,324,1
3003,825,1
4781,416,1
399,952,1
1259,127,1
4339,824,1
995,1257,1
3361,900,1
1680,61,1
1053,475,1
1780,750,1
3046,348,1
4903,633,1
1645,1138,1
2708,865,1
2038,977,1
2640,209,1
2474,632,1
3447,38,1
2305,877,1
3611,456,1
3101,329,1
3540,540,1
252,1215,1
4240,1080,1
2876,906,1
2733,1211,1
5258,421,1
5234,510,1
1162,367,1
3936,211,1
1762,462,1
5728,390,1
5174,510,1
1001,357,1
3066,1282,1
3146,1220,1
4042,1292,1
2026,1024,1
2975,879,1
1815,666,1
1294,519,1
5806,836,1
3923,927,1
2764,937,1
577,357,1
5392,355,1
1001,503,1
5007,908,1
1120,97,1
1237,207,1
4380,372,1
4156,390,1
1331,1039,1
3959,984,1
3445,542,1
5718,755,1
4164,683,1
5095,119,1
5499,1292,1
4618,420,1
4369,1039,1
4703,325,1
550,346,1
3831,1121,1
3308,945,1
5086,325,1
223,1246,1
2435,249,1
4352,135,1
5142,27,1
702,345,1
688,859,1
3140,415,1
5022,753,1
901,966,1
4631,1110,1
5653,721,1
879,328,1
431,319,1
2244,1265,1
3797,1078,1
2811,540,1
5061,340,1
979,55,1
3567,328,1
363,344,1
402,1038,1
1469,906,1
3607,1017,1
3270,1235,1
79,390,1
2332,117,1
2314,1258,1
5835,1258,1
1031,638,1
4749,127,1
1116,1293,1
1350,1024,1
4603,1149,1
2533,573,1
39,615,1
651,259,1
4478,1029,1
3368,376,1
5851,885,1
4623,830,1
5555,534,1
3039,763,1
1218,638,1
259,259,1
905,411,1
4565,1220,1
5472,196,1
2429,1256,1
4894,755,1
2060,24,1
1514,571,1
2333,820,1
1879,130,1
2028,686,1
1513,1010,1
416,585,1
4243,585,1
2164,883,1
2303,1263,1
3408,347,1
4132,1112,1
3021,633,1
915,1046,1
2807,1254,1
5587,913,1
1050,633,1
3903,86,1
997,1256,1
2250,626,1
5811,1089,1
3293,633,1
1351,1176,1
6,1300,1
4047,453,1
1823,991,1
150,927,1
5651,262,1
179,135,1
5378,397,1
5368,421,1
4454,920,1
4156,135,1
950,773,1
4672,1029,1
77,416,1
1529,31,1
4243,830,1
5352,872,1
3008,1263,1
2793,889,1
3060,1324,1
3139,1247,1
2286,1225,1
5132,376,1
3960,253,1
4935,1019,1
383,1235,1
1649,476,1
4599,1283,1
4155,927,1
925,499,1
886,585,1
1867,752,1
2309,1050,1
3505,97,1
4436,1198,1
2779,906,1
5475,828,1
4281,884,1
706,275,1
2587,446,1
1877,181,1
4144,603,1
353,248,1
144,1194,1
5290,259,1
769,891,1
3772,1313,1
4405,1146,1
1623,1245,1
3499,1134,1
4386,540,1
2357,774,1
5126,356,1
1299,1265,1
3485,208,1
3341,382,1
5400,508,1
4222,540,1
4987,846,1
4688,834,1
696,319,1
4175,1158,1
5760,249,1
5497,431,1
1709,567,1
2707,360,1
2757,877,1
958,480,1
3830,3,1
4187,1214,1
2977,1175,1
5788,346,1
1849,534,1
1991,1258,1
388,644,1
2309,45,1
2966,749,1
3677,1319,1
2167,649,1
3538,834,1
3242,1062,1
5320,1256,1
5245,615,1
5174,1196,1
4826,503,1
4354,154,1
3634,505,1
4927,976,1
3286,1237,1
4185,927,1
3679,97,1
650,1167,1
4220,865,1
5746,510,1
1245,906,1
1477,472,1
192,725,1
4519,56,1
2875,1176,1
2149,884,1
570,448,1
1859,390,1
5159,484,1
5186,53,1
710,181,1
4506,649,1
4388,1060,1
1218,740,1
1749,423,1
2379,787,1
3703,329,1
316,585,1
4060,323,1
1116,1259,1
5228,1200,1
3327,128,1
1967,347,1
5168,1039,1
694,69,1
1044,1166,1
2525,1180,1
5247,906,1
129,52,1
1136,858,1
4240,1124,1
3710,356,1
3483,1163,1
1367,752,1
728,633,1
4242,1256,1
718,364,1
5280,1167,1
936,154,1
3044,416,1
764,128,1
5320,1080,1
1070,661,1
2330,906,1
4218,862,1
1538,1026,1
5840,75,1
2687,267,1
2405,462,1
5309,600,1
5313,166,1
5734,864,1
2050,53,1
3992,27,1
2889,207,1
4738,635,1
1678,982,1
2367,325,1
1893,319,1
2328,1319,1
2609,498,1
5340,503,1
2969,147,1
2320,492,1
3557,416,1
4042,608,1
4417,998,1
1638,870,1
2077,1118,1
3610,621,1
2372,1256,1
353,340,1
3964,573,1
2188,375,1
3795,366,1
1178,141,1
1486,485,1
4243,27,1
4234,741,1
2914,954,1
265,1040,1
3673,895,1
2044,1243,1
4350,880,1
2989,984,1
5682,182,1
5152,127,1
2152,600,1
4298,54,1
2482,1110,1
4474,723,1
4145,52,1
3368,140,1
5083,61,1
1071,761,1
3904,948,1
2336,1257,1
4276,492,1
4346,727,1
4159,927,1
5269,462,1
750,1257,1
5066,1186,1
1019,929,1
1199,549,1
4223,510,1
5120,1198,1
3301,600,1
4680,376,1
5662,1329,1
1626,161,1
4914,1149,1
2339,540,1
1192,527,1
1122,97,1
4103,725,1
5013,63,1
2628,1114,1
5662,1166,1
170,837,1
1220,633,1
3076,725,1
5732,595,1
2606,154,1
3125,38,1
4114,872,1
1829,290,1
4888,1105,1
1879,1011,1
1700,1083,1
2032,55,1
1366,864,1
304,813,1
1908,1210,1
5234,1302,1
4057,58,1
4993,863,1
3936,540,1
3853,83,1
4882,1180,1
4489,494,1
5833,332,1
